busco_id	helixer_seq	helixer_chrom_cm	helixer_chrom_int	helixer_start	helixer_end	helixer_busco_score	helixer_busco_length	gmb_overlapping	gmb_evidence	classification	refined_classification	note
23380at93133	_CM001196.1_000235.1	CM001196.1	1	1319919	1321049	417.8	241	ZTRITICI_00444.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_00444.t1:5p_dropped
23383at93133	_CM001198.1_001287.1	CM001198.1	3	253135	253922	235.8	125	ZTRITICI_03504.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=125aa expected=125aa ratio=1.00
23403at93133	_CM001201.1_000672.1	CM001201.1	6	1403765	1404508	243.7	135	ZTRITICI_06921.t1,ZTRITICI_06922.t1,ZTRITICI_06922.t2	Helixer,Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:27456at93133
23411at93133	_CM001197.1_000760.1	CM001197.1	2	3466103	3470435	846.9	410	ZTRITICI_03316.t1,ZTRITICI_03317.t1,ZTRITICI_03317.t1	Helixer,Helixer,Scallop,StringTie,Helixer,Scallop,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=1296aa expected=410aa ratio=3.16
23438at93133	_CM001208.1_000386.1	CM001208.1	13	359610	361724	1020.3	563	ZTRITICI_11854.t1,ZTRITICI_11854.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=571aa expected=563aa ratio=1.01
23454at93133	_CM001197.1_000763.1	CM001197.1	2	3446630	3449640	1301.1	762	ZTRITICI_03311.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=840aa expected=762aa ratio=1.10
23486at93133	_CM001203.1_000336.1	CM001203.1	8	1695238	1695953	237.4	111	ZTRITICI_09176.t1,ZTRITICI_09163.t2,ZTRITICI_09169.t2,ZTRITICI_09174.t1	Scallop,Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09176.t1:5p_dropped,ZTRITICI_09176.t1:3p_dropped,ZTRITICI_09163.t2:3p_dropped,ZTRITICI_09169.t2:5p_dropped,ZTRITICI_09169.t2:3p_dropped,ZTRITICI_09174.t1:5p_dropped,ZTRITICI_09174.t1:3p_dropped
23532at93133	_CM001199.1_000744.1	CM001199.1	4	1940786	1942821	1018.6	575	ZTRITICI_05216.t2,ZTRITICI_05225.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05225.t1:3p_dropped
23535at93133	_CM001196.1_001728.1	CM001196.1	1	3447927	3451718	1163.5	738	ZTRITICI_01222.t1,ZTRITICI_01222.t1	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=933aa expected=738aa ratio=1.26
2354at93133	_CM001196.1_001334.1	CM001196.1	1	5424076	5425475	617.6	307	ZTRITICI_01910.t1,ZTRITICI_01911.t1	Helixer,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24990at93133
23562at93133	_CM001199.1_000634.1	CM001199.1	4	2398826	2400307	589.4	383	ZTRITICI_05365.t2,ZTRITICI_05365.t1,ZTRITICI_05373.t1,ZTRITICI_05365.t2,ZTRITICI_05373.t1	Scallop,Helixer,StringTie,Helixer,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6453at93133
23571at93133	_CM001197.1_001295.1	CM001197.1	2	907772	909425	498.6	316	ZTRITICI_02404.t2,ZTRITICI_02418.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:28904at93133
23577at93133	_CM001198.1_000982.1	CM001198.1	3	1867976	1869654	774.3	396	ZTRITICI_04024.t2,ZTRITICI_04027.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6592at93133
23581at93133	_CM001199.1_000866.1	CM001199.1	4	1219836	1222387	1376.2	732	ZTRITICI_05003.t1,ZTRITICI_05003.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05003.t1:5p_dropped,ZTRITICI_05003.t1:5p_dropped
23601at93133	_CM001200.1_000726.1	CM001200.1	5	1550951	1552502	590.0	300	ZTRITICI_06078.t2,ZTRITICI_06080.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:11281at93133
23608at93133	_CM001197.1_001028.1	CM001197.1	2	2250881	2255797	2387.2	1417	ZTRITICI_02876.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=1475aa expected=1417aa ratio=1.04
23609at93133	_CM001196.1_002048.1	CM001196.1	1	1910538	1912263	666.5	340	ZTRITICI_00636.t2,ZTRITICI_00646.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24495at93133
23617at93133	_CM001196.1_002253.1	CM001196.1	1	888054	889388	468.2	223	ZTRITICI_00286.t2,ZTRITICI_00294.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:11835at93133
23619at93133	_CM001205.1_000033.1	CM001205.1	10	197370	199862	972.0	606	ZTRITICI_10100.t2,ZTRITICI_10104.t1	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10100.t2:3p_dropped
23660at93133	_CM001196.1_002270.1	CM001196.1	1	828695	831854	1320.6	805	ZTRITICI_00266.t1,ZTRITICI_00268.t2,ZTRITICI_00268.t1,ZTRITICI_00268.t2,ZTRITICI_00268.t1	Helixer,StringTie,Helixer,StringTie,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:9758at93133
23661at93133	_CM001196.1_000621.1	CM001196.1	1	3155012	3157180	850.0	538	ZTRITICI_01121.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01121.t1:5p_dropped
23662at93133	_CM001197.1_000470.1	CM001197.1	2	2527961	2530737	996.7	751	ZTRITICI_02973.t1,ZTRITICI_02973.t1,ZTRITICI_02973.t2	StringTie,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02973.t1:3p_dropped,ZTRITICI_02973.t1:3p_dropped,ZTRITICI_02973.t2:3p_dropped
23703at93133	_CM001204.1_000676.1	CM001204.1	9	430634	432381	702.5	477	ZTRITICI_09492.t2,ZTRITICI_09493.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20504at93133
23705at93133	_CM001204.1_000514.1	CM001204.1	9	1281329	1283968	307.5	323	ZTRITICI_09788.t2,ZTRITICI_09791.t1	StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:23182at93133
23706at93133	_CM001201.1_000463.1	CM001201.1	6	2657150	2659133	857.6	519	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
23714at93133	_CM001196.1_001568.1	CM001196.1	1	4297841	4299323	646.1	301	ZTRITICI_01511.t2,ZTRITICI_01514.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21088at93133
23760at93133	_CM001204.1_000474.1	CM001204.1	9	1598194	1599805	442.1	255	ZTRITICI_09880.t2,ZTRITICI_09883.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09880.t2:3p_dropped
23765at93133	_CM001196.1_002093.1	CM001196.1	1	1722836	1724276	596.2	362	ZTRITICI_00579.t2,ZTRITICI_00585.t1,ZTRITICI_00579.t1	Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5358at93133,7260at93133
23767at93133	_CM001197.1_000684.1	CM001197.1	2	3768850	3771045	736.8	460	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
23794at93133	_CM001197.1_001177.1	CM001197.1	2	1469033	1471162	741.7	442	ZTRITICI_02621.t1,ZTRITICI_02621.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=525aa expected=442aa ratio=1.19
23812at93133	_CM001200.1_000539.1	CM001200.1	5	2624468	2626725	1275.9	592	ZTRITICI_06423.t2,ZTRITICI_06423.t1,ZTRITICI_06429.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2884at93133,13309at93133
2385at93133	_CM001198.1_001115.1	CM001198.1	3	1245093	1246402	539.1	258	ZTRITICI_03777.t2,ZTRITICI_03783.t2,ZTRITICI_03786.t1,ZTRITICI_03787.t2	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:16607at93133
23866at93133	_CM001205.1_000501.1	CM001205.1	10	780461	784021	666.0	423	ZTRITICI_10329.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=482aa expected=423aa ratio=1.14
23870at93133	_CM001200.1_000975.1	CM001200.1	5	401352	403330	1011.4	502	ZTRITICI_05686.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=508aa expected=502aa ratio=1.01
23874at93133	_CM001198.1_001003.1	CM001198.1	3	1739260	1743899	1369.8	687	ZTRITICI_03982.t2,ZTRITICI_03983.t1,ZTRITICI_03982.t2,ZTRITICI_03983.t1	StringTie,Helixer,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:14938at93133
23913at93133	_CM001196.1_002004.1	CM001196.1	1	2098434	2099479	472.2	224	ZTRITICI_00718.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=225aa expected=224aa ratio=1.00
23938at93133	_CM001196.1_001904.1	CM001196.1	1	2589368	2590809	531.4	246	ZTRITICI_00896.t2,ZTRITICI_00909.t1,ZTRITICI_00910.t1,ZTRITICI_00896.t2,ZTRITICI_00910.t1	Scallop,Helixer,Helixer,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19244at93133
23944at93133	_CM001206.1_000548.1	CM001206.1	11	505078	506332	324.2	217	ZTRITICI_10787.t2,ZTRITICI_10788.t1,ZTRITICI_10789.t1	StringTie,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19616at93133,7193at93133
23951at93133	_CM001197.1_001368.1	CM001197.1	2	556133	559043	1290.5	784	ZTRITICI_02276.t2,ZTRITICI_02278.t1,ZTRITICI_02279.t1	Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19158at93133
23977at93133	_CM001199.1_000672.1	CM001199.1	4	2234874	2236740	866.0	456	ZTRITICI_05320.t2,ZTRITICI_05323.t1	Scallop,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=476aa expected=456aa ratio=1.04
23991at93133	_CM001200.1_000021.1	CM001200.1	5	150090	152219	723.4	523	ZTRITICI_05600.t2,ZTRITICI_05607.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05600.t2:5p_dropped
23at93133	_CM001207.1_000549.1	CM001207.1	12	74930	76225	599.2	288	ZTRITICI_11206.t1,ZTRITICI_11207.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=797aa expected=288aa ratio=2.77
24030at93133	_CM001199.1_000768.1	CM001199.1	4	1788888	1791207	878.7	456	ZTRITICI_05178.t1,ZTRITICI_05178.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=482aa expected=456aa ratio=1.06
24047at93133	_CM001204.1_000318.1	CM001204.1	9	1665673	1666960	699.2	355	ZTRITICI_09900.t2,ZTRITICI_09903.t1,ZTRITICI_09904.t2	Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09903.t1:5p_dropped,ZTRITICI_09904.t2:5p_dropped,ZTRITICI_09904.t2:3p_dropped
24054at93133	_CM001199.1_000099.1	CM001199.1	4	556663	557663	232.7	200	ZTRITICI_04786.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04786.t1:3p_dropped
24056at93133	_CM001197.1_000755.1	CM001197.1	2	3483008	3484581	462.6	295	ZTRITICI_03319.t2,ZTRITICI_03323.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6193at93133
2405at93133	_CM001204.1_000592.1	CM001204.1	9	873746	877784	1574.4	769	ZTRITICI_09635.t1,ZTRITICI_09651.t2,ZTRITICI_09653.t2,ZTRITICI_09655.t1,ZTRITICI_09655.t2,ZTRITICI_09656.t1,ZTRITICI_09657.t2	Scallop,Scallop,StringTie,Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20259at93133,4750at93133,18121at93133
24078at93133	_CM001199.1_000631.1	CM001199.1	4	2412690	2415015	1217.8	663	ZTRITICI_05376.t2,ZTRITICI_05378.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12147at93133,26956at93133
2408at93133	_CM001197.1_001387.1	CM001197.1	2	460907	468608	5508.2	2447	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
24114at93133	_CM001198.1_000468.1	CM001198.1	3	2629350	2630497	519.1	303	ZTRITICI_04305.t1,ZTRITICI_04306.t1,ZTRITICI_04306.t1	Helixer,StringTie,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13145at93133,3015at93133
24126at93133	_CM001197.1_000827.1	CM001197.1	2	3125625	3128810	630.3	383	ZTRITICI_03204.t2,ZTRITICI_03208.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19648at93133
2412at93133	_CM001197.1_000098.1	CM001197.1	2	548713	549511	142.6	77	ZTRITICI_02269.t2,ZTRITICI_02275.t1,ZTRITICI_02276.t2	StringTie,StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02269.t2:5p_dropped,ZTRITICI_02275.t1:3p_dropped
24135at93133	_CM001196.1_001234.1	CM001196.1	1	5923660	5925844	866.1	546	ZTRITICI_02081.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=585aa expected=546aa ratio=1.07
24195at93133	_CM001199.1_000622.1	CM001199.1	4	2445340	2446740	523.5	299	ZTRITICI_05389.t2,ZTRITICI_05390.t2,ZTRITICI_05393.t1,ZTRITICI_05394.t1	Scallop,StringTie,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:6043at93133
24202at93133	_CM001203.1_000583.1	CM001203.1	8	1491565	1495113	877.2	761	ZTRITICI_09109.t1,ZTRITICI_09110.t1	Helixer,Scallop,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13459at93133
24214at93133	_CM001196.1_001628.1	CM001196.1	1	3987872	3989827	492.6	420	ZTRITICI_01405.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=483aa expected=420aa ratio=1.15
24227at93133	_CM001199.1_000648.1	CM001199.1	4	2354791	2356961	572.6	391	ZTRITICI_05358.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=423aa expected=391aa ratio=1.08
24230at93133	_CM001196.1_000372.1	CM001196.1	1	1982948	1984380	425.1	207	ZTRITICI_00672.t2,ZTRITICI_00676.t1	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_00672.t2:3p_dropped,ZTRITICI_00676.t1:3p_dropped
24261at93133	_CM001199.1_000875.1	CM001199.1	4	1181027	1183811	1089.7	658	ZTRITICI_04995.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_truncated	best_prot=74aa expected=658aa ratio=0.11
2427at93133	_CM001199.1_000865.1	CM001199.1	4	1228274	1229747	658.7	349	ZTRITICI_05006.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05006.t1:5p_dropped
24357at93133	_CM001201.1_000124.1	CM001201.1	6	878040	880221	979.7	561	ZTRITICI_06717.t2,ZTRITICI_06717.t1,ZTRITICI_06717.t2,ZTRITICI_06717.t1	Scallop,Scallop,StringTie,Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
24363at93133	_CM001199.1_001005.1	CM001199.1	4	546549	548381	751.8	421	ZTRITICI_04786.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04786.t1:3p_dropped
24383at93133	_CM001207.1_000363.1	CM001207.1	12	1029392	1030520	559.1	277	ZTRITICI_11567.t1,ZTRITICI_11569.t1,ZTRITICI_11567.t1,ZTRITICI_11569.t1	Scallop,StringTie,Scallop,StringTie,Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_11567.t1:5p_dropped,ZTRITICI_11569.t1:5p_dropped,ZTRITICI_11567.t1:5p_dropped,ZTRITICI_11569.t1:5p_dropped
24399at93133	_CM001203.1_000322.1	CM001203.1	8	1616624	1618991	691.7	415	ZTRITICI_09144.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09144.t1:3p_dropped
24432at93133	_CM001196.1_001578.1	CM001196.1	1	4254318	4256002	577.8	323	ZTRITICI_01498.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=330aa expected=323aa ratio=1.02
24441at93133	_CM001196.1_001619.1	CM001196.1	1	4025035	4028445	1677.0	823	ZTRITICI_01414.t2,ZTRITICI_01417.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8361at93133
24456at93133	_CM001203.1_000318.1	CM001203.1	8	1581940	1582999	346.3	174	ZTRITICI_09137.t1,ZTRITICI_09137.t2	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
24459at93133	_CM001199.1_001025.1	CM001199.1	4	436137	437206	332.4	205	ZTRITICI_04751.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:9607at93133
24464at93133	_CM001203.1_000242.1	CM001203.1	8	1224564	1226976	499.1	399	ZTRITICI_09020.t1,ZTRITICI_09020.t2	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09020.t2:3p_dropped
24513at93133	_CM001196.1_002196.1	CM001196.1	1	1254969	1257663	688.2	638	ZTRITICI_00418.t2,ZTRITICI_00419.t1	StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:1722at93133
24534at93133	_CM001198.1_000717.1	CM001198.1	3	3213136	3214995	811.6	447	ZTRITICI_04521.t2,ZTRITICI_04521.t1,ZTRITICI_04527.t2	StringTie,Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04521.t2:5p_dropped,ZTRITICI_04521.t2:3p_dropped,ZTRITICI_04521.t1:5p_dropped,ZTRITICI_04521.t1:3p_dropped,ZTRITICI_04527.t2:5p_dropped,ZTRITICI_04527.t2:3p_dropped
24566at93133	_CM001196.1_002057.1	CM001196.1	1	1874828	1877362	1265.7	653	ZTRITICI_00630.t2,ZTRITICI_00631.t1	StringTie,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=668aa expected=653aa ratio=1.02
24585at93133	_CM001199.1_000425.1	CM001199.1	4	2386149	2387983	656.3	378	ZTRITICI_05365.t2,ZTRITICI_05371.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05365.t2:3p_dropped,ZTRITICI_05371.t1:3p_dropped
2462at93133	_CM001201.1_000254.1	CM001201.1	6	1493950	1495811	694.5	328	ZTRITICI_06947.t1,ZTRITICI_06947.t2	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
24632at93133	_CM001196.1_001501.1	CM001196.1	1	4627668	4630253	524.4	420	ZTRITICI_01624.t1,ZTRITICI_01624.t1,ZTRITICI_01621.t2	StringTie,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01624.t1:3p_dropped,ZTRITICI_01624.t1:3p_dropped,ZTRITICI_01621.t2:5p_dropped,ZTRITICI_01621.t2:3p_dropped
24651at93133	_CM001198.1_001062.1	CM001198.1	3	1488650	1490411	642.5	435	ZTRITICI_03884.t2,ZTRITICI_03888.t1,ZTRITICI_03889.t1,ZTRITICI_03884.t2,ZTRITICI_03889.t1	Scallop,Helixer,Helixer,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5192at93133
24674at93133	_CM001199.1_000868.1	CM001199.1	4	1206716	1208465	613.8	418	ZTRITICI_05003.t1,ZTRITICI_05003.t2	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19964at93133,6654at93133
24714at93133	_CM001205.1_000616.1	CM001205.1	10	204887	205823	356.4	205	ZTRITICI_10100.t2,ZTRITICI_10104.t1,ZTRITICI_10105.t2	StringTie,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10100.t2:3p_dropped,ZTRITICI_10105.t2:5p_dropped
24736at93133	_CM001196.1_001997.1	CM001196.1	1	2137533	2140986	1444.1	949	ZTRITICI_00728.t1,ZTRITICI_00729.t1,ZTRITICI_00729.t1	Helixer,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24877at93133
24755at93133	_CM001204.1_000386.1	CM001204.1	9	2114876	2118123	348.9	420	ZTRITICI_10014.t2,ZTRITICI_10015.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12216at93133
24794at93133	_CM001206.1_000475.1	CM001206.1	11	824944	826400	501.5	316	ZTRITICI_10914.t2,ZTRITICI_10924.t2,ZTRITICI_10924.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:10678at93133,17295at93133
24823at93133	_CM001202.1_000871.1	CM001202.1	7	1168531	1169749	356.2	207	ZTRITICI_07732.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=230aa expected=207aa ratio=1.11
24829at93133	_CM001197.1_000150.1	CM001197.1	2	773719	777310	1602.9	994	ZTRITICI_02350.t2,ZTRITICI_02360.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_02350.t2:5p_dropped,ZTRITICI_02350.t2:3p_dropped
24834at93133	_CM001206.1_000455.1	CM001206.1	11	921433	923028	650.5	346	ZTRITICI_10950.t2,ZTRITICI_10951.t1,ZTRITICI_10951.t2	Scallop,Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
24872at93133	_CM001199.1_000852.1	CM001199.1	4	1291193	1292952	750.2	391	ZTRITICI_05015.t2,ZTRITICI_05019.t2,ZTRITICI_05024.t1	Scallop,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:22714at93133
24878at93133	_CM001196.1_001887.1	CM001196.1	1	2654841	2656450	608.2	382	ZTRITICI_00941.t1,ZTRITICI_00942.t1,ZTRITICI_00943.t2	Helixer,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18249at93133
24891at93133	_CM001196.1_001046.1	CM001196.1	1	5142878	5145561	753.5	648	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
24937at93133	_CM001201.1_000458.1	CM001201.1	6	2629591	2631426	752.0	434	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
2494at93133	_CM001201.1_000651.1	CM001201.1	6	1499824	1501728	927.0	439	ZTRITICI_06949.t1,ZTRITICI_06949.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=441aa expected=439aa ratio=1.00
24951at93133	_CM001203.1_000215.1	CM001203.1	8	1103948	1108220	1923.1	1041	ZTRITICI_08969.t1	Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2439at93133
